model,dataset_i,layer_name,layer_idx,kappa_i,dataset_j,kappa_j,rho
ViT-B-16,GTSRB,model.visual.transformer.resblocks.1.mlp.c_fc.weight,2,1424100.0,SVHN,846122.125,1.6830903694901016
ViT-B-16,GTSRB,model.visual.transformer.resblocks.1.mlp.c_proj.weight,3,506360.21875,Cars,186454.78125,2.715726651552412
ViT-B-16,GTSRB,model.visual.transformer.resblocks.1.mlp.c_proj.weight,3,506360.21875,DTD,313162.6875,1.6169238512809736
ViT-B-16,GTSRB,model.visual.transformer.resblocks.1.mlp.c_proj.weight,3,506360.21875,EuroSAT,392081.25,1.2914675689031292
ViT-B-16,GTSRB,model.visual.transformer.resblocks.1.mlp.c_proj.weight,3,506360.21875,GTSRB,506360.21875,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.1.mlp.c_proj.weight,3,506360.21875,MNIST,467671.25,1.0827268487211903
ViT-B-16,GTSRB,model.visual.transformer.resblocks.1.mlp.c_proj.weight,3,506360.21875,SVHN,312963.5625,1.6179526290700377
ViT-B-16,GTSRB,model.visual.transformer.resblocks.2.mlp.c_fc.weight,4,2334251.75,Cars,1007989.3125,2.3157504956184742
ViT-B-16,GTSRB,model.visual.transformer.resblocks.2.mlp.c_fc.weight,4,2334251.75,DTD,1318911.75,1.7698316433984305
ViT-B-16,GTSRB,model.visual.transformer.resblocks.2.mlp.c_fc.weight,4,2334251.75,EuroSAT,1285106.5,1.8163877857593904
ViT-B-16,GTSRB,model.visual.transformer.resblocks.2.mlp.c_fc.weight,4,2334251.75,GTSRB,2334251.75,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.2.mlp.c_fc.weight,4,2334251.75,MNIST,1512658.25,1.543145485769836
ViT-B-16,GTSRB,model.visual.transformer.resblocks.2.mlp.c_fc.weight,4,2334251.75,SVHN,1220949.125,1.911833754743876
ViT-B-16,GTSRB,model.visual.transformer.resblocks.2.mlp.c_proj.weight,5,613184.3125,Cars,185305.90625,3.309038146213972
ViT-B-16,GTSRB,model.visual.transformer.resblocks.2.mlp.c_proj.weight,5,613184.3125,DTD,377569.09375,1.6240320583707737
ViT-B-16,GTSRB,model.visual.transformer.resblocks.2.mlp.c_proj.weight,5,613184.3125,EuroSAT,384386.25,1.5952295705166353
ViT-B-16,GTSRB,model.visual.transformer.resblocks.2.mlp.c_proj.weight,5,613184.3125,GTSRB,613184.3125,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.2.mlp.c_proj.weight,5,613184.3125,MNIST,437941.5625,1.400150990464624
ViT-B-16,GTSRB,model.visual.transformer.resblocks.2.mlp.c_proj.weight,5,613184.3125,SVHN,363087.0625,1.6888079356999948
ViT-B-16,GTSRB,model.visual.transformer.resblocks.3.mlp.c_fc.weight,6,2084294.375,Cars,965224.6875,2.159387759132508
ViT-B-16,GTSRB,model.visual.transformer.resblocks.3.mlp.c_fc.weight,6,2084294.375,DTD,969673.6875,2.149480182734153
ViT-B-16,GTSRB,model.visual.transformer.resblocks.3.mlp.c_fc.weight,6,2084294.375,EuroSAT,1369792.0,1.5216137742080549
ViT-B-16,GTSRB,model.visual.transformer.resblocks.3.mlp.c_fc.weight,6,2084294.375,GTSRB,2084294.375,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.3.mlp.c_fc.weight,6,2084294.375,MNIST,1519563.75,1.371639969037166
ViT-B-16,GTSRB,model.visual.transformer.resblocks.3.mlp.c_fc.weight,6,2084294.375,SVHN,1249090.875,1.6686491084966095
ViT-B-16,GTSRB,model.visual.transformer.resblocks.3.mlp.c_proj.weight,7,366683.0625,Cars,123868.390625,2.9602633944772787
ViT-B-16,GTSRB,model.visual.transformer.resblocks.3.mlp.c_proj.weight,7,366683.0625,DTD,220342.125,1.6641532457763126
ViT-B-16,GTSRB,model.visual.transformer.resblocks.3.mlp.c_proj.weight,7,366683.0625,EuroSAT,223727.328125,1.6389730551608268
ViT-B-16,GTSRB,model.visual.transformer.resblocks.3.mlp.c_proj.weight,7,366683.0625,GTSRB,366683.0625,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.3.mlp.c_proj.weight,7,366683.0625,MNIST,263762.25,1.39020296687642
ViT-B-16,GTSRB,model.visual.transformer.resblocks.3.mlp.c_proj.weight,7,366683.0625,SVHN,208441.90625,1.7591619127691605
ViT-B-16,GTSRB,model.visual.transformer.resblocks.4.mlp.c_fc.weight,8,2313445.0,Cars,1361746.625,1.6988806563041785
ViT-B-16,GTSRB,model.visual.transformer.resblocks.4.mlp.c_fc.weight,8,2313445.0,DTD,1504066.5,1.5381268048985866
ViT-B-16,GTSRB,model.visual.transformer.resblocks.4.mlp.c_fc.weight,8,2313445.0,EuroSAT,1750274.25,1.3217614325297875
ViT-B-16,GTSRB,model.visual.transformer.resblocks.4.mlp.c_fc.weight,8,2313445.0,GTSRB,2313445.0,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.4.mlp.c_fc.weight,8,2313445.0,MNIST,1817956.125,1.2725527135590249
ViT-B-16,GTSRB,model.visual.transformer.resblocks.4.mlp.c_fc.weight,8,2313445.0,SVHN,1477041.375,1.5662695975595131
ViT-B-16,GTSRB,model.visual.transformer.resblocks.4.mlp.c_proj.weight,9,372026.25,Cars,159236.1875,2.3363172394465925
ViT-B-16,GTSRB,model.visual.transformer.resblocks.4.mlp.c_proj.weight,9,372026.25,DTD,243757.1875,1.526216534640645
ViT-B-16,GTSRB,model.visual.transformer.resblocks.4.mlp.c_proj.weight,9,372026.25,EuroSAT,238735.0,1.558323036002262
ViT-B-16,GTSRB,model.visual.transformer.resblocks.4.mlp.c_proj.weight,9,372026.25,GTSRB,372026.25,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.4.mlp.c_proj.weight,9,372026.25,MNIST,225585.109375,1.6491613787396069
ViT-B-16,GTSRB,model.visual.transformer.resblocks.4.mlp.c_proj.weight,9,372026.25,SVHN,227623.25,1.634394772941692
ViT-B-16,GTSRB,model.visual.transformer.resblocks.5.mlp.c_fc.weight,10,2090341.625,Cars,1557677.75,1.3419602514063005
ViT-B-16,GTSRB,model.visual.transformer.resblocks.5.mlp.c_fc.weight,10,2090341.625,DTD,1951858.875,1.0709491612194555
ViT-B-16,GTSRB,model.visual.transformer.resblocks.5.mlp.c_fc.weight,10,2090341.625,EuroSAT,1675729.875,1.2474215899504686
ViT-B-16,GTSRB,model.visual.transformer.resblocks.5.mlp.c_fc.weight,10,2090341.625,GTSRB,2090341.625,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.5.mlp.c_fc.weight,10,2090341.625,MNIST,1207701.25,1.73084330665386
ViT-B-16,GTSRB,model.visual.transformer.resblocks.5.mlp.c_fc.weight,10,2090341.625,SVHN,1246297.25,1.6772416251419957
ViT-B-16,GTSRB,model.visual.transformer.resblocks.5.mlp.c_proj.weight,11,296535.84375,Cars,216251.03125,1.371257478107402
ViT-B-16,GTSRB,model.visual.transformer.resblocks.5.mlp.c_proj.weight,11,296535.84375,DTD,259439.09375,1.1429882808477083
ViT-B-16,GTSRB,model.visual.transformer.resblocks.5.mlp.c_proj.weight,11,296535.84375,EuroSAT,198194.890625,1.49618308935657
ViT-B-16,GTSRB,model.visual.transformer.resblocks.5.mlp.c_proj.weight,11,296535.84375,GTSRB,296535.84375,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.5.mlp.c_proj.weight,11,296535.84375,MNIST,150169.734375,1.9746711611641952
ViT-B-16,GTSRB,model.visual.transformer.resblocks.5.mlp.c_proj.weight,11,296535.84375,SVHN,142499.109375,2.080966295513031
ViT-B-16,GTSRB,model.visual.transformer.resblocks.6.mlp.c_fc.weight,12,2220477.5,Cars,2053666.125,1.081226141371933
ViT-B-16,GTSRB,model.visual.transformer.resblocks.6.mlp.c_fc.weight,12,2220477.5,DTD,2358559.5,0.9414549431549216
ViT-B-16,GTSRB,model.visual.transformer.resblocks.6.mlp.c_fc.weight,12,2220477.5,EuroSAT,2202116.25,1.0083380021377164
ViT-B-16,GTSRB,model.visual.transformer.resblocks.6.mlp.c_fc.weight,12,2220477.5,GTSRB,2220477.5,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.6.mlp.c_fc.weight,12,2220477.5,MNIST,990575.1875,2.2416041992774023
ViT-B-16,GTSRB,model.visual.transformer.resblocks.6.mlp.c_fc.weight,12,2220477.5,SVHN,1176235.25,1.88778350249238
ViT-B-16,GTSRB,model.visual.transformer.resblocks.6.mlp.c_proj.weight,13,261882.34375,Cars,252043.9375,1.0390344887783702
ViT-B-16,GTSRB,model.visual.transformer.resblocks.6.mlp.c_proj.weight,13,261882.34375,DTD,235341.53125,1.1127757279347608
ViT-B-16,GTSRB,model.visual.transformer.resblocks.6.mlp.c_proj.weight,13,261882.34375,EuroSAT,175928.140625,1.4885756355955349
ViT-B-16,GTSRB,model.visual.transformer.resblocks.6.mlp.c_proj.weight,13,261882.34375,GTSRB,261882.34375,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.6.mlp.c_proj.weight,13,261882.34375,MNIST,127022.171875,2.06170576273655
ViT-B-16,GTSRB,model.visual.transformer.resblocks.6.mlp.c_proj.weight,13,261882.34375,SVHN,126639.75,2.067931622969881
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.mlp.c_fc.weight,14,2877161.25,Cars,2743149.75,1.048853147736466
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.mlp.c_fc.weight,14,2877161.25,DTD,3292909.25,0.8737444707897735
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.mlp.c_fc.weight,14,2877161.25,EuroSAT,3494775.0,0.8232751035474387
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.mlp.c_fc.weight,14,2877161.25,GTSRB,2877161.25,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.mlp.c_fc.weight,14,2877161.25,MNIST,1507484.375,1.9085844587941416
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.mlp.c_fc.weight,14,2877161.25,SVHN,1287085.625,2.235407803579501
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.mlp.c_proj.weight,15,273852.25,Cars,269045.34375,1.0178665283070896
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.mlp.c_proj.weight,15,273852.25,DTD,220929.75,1.239544470583975
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.mlp.c_proj.weight,15,273852.25,EuroSAT,211300.75,1.2960306577236476
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.mlp.c_proj.weight,15,273852.25,GTSRB,273852.25,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.mlp.c_proj.weight,15,273852.25,MNIST,180377.390625,1.5182182703226472
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.mlp.c_proj.weight,15,273852.25,SVHN,145278.546875,1.885015068574625
ViT-B-16,GTSRB,model.visual.transformer.resblocks.8.mlp.c_fc.weight,16,5768181.5,Cars,4809503.5,1.1993299308338168
ViT-B-16,GTSRB,model.visual.transformer.resblocks.8.mlp.c_fc.weight,16,5768181.5,DTD,5811731.5,0.9925065361329924
ViT-B-16,GTSRB,model.visual.transformer.resblocks.8.mlp.c_fc.weight,16,5768181.5,EuroSAT,7497300.0,0.7693678390887386
ViT-B-16,GTSRB,model.visual.transformer.resblocks.8.mlp.c_fc.weight,16,5768181.5,GTSRB,5768181.5,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.8.mlp.c_fc.weight,16,5768181.5,MNIST,3199625.25,1.802767839764985
ViT-B-16,GTSRB,model.visual.transformer.resblocks.8.mlp.c_fc.weight,16,5768181.5,SVHN,2538906.25,2.271915908671303
ViT-B-16,GTSRB,model.visual.transformer.resblocks.8.mlp.c_proj.weight,17,174580.0,Cars,117428.4296875,1.4866927920656992
ViT-B-16,GTSRB,model.visual.transformer.resblocks.8.mlp.c_proj.weight,17,174580.0,DTD,104938.9921875,1.6636332821652104
ViT-B-16,GTSRB,model.visual.transformer.resblocks.8.mlp.c_proj.weight,17,174580.0,EuroSAT,149978.28125,1.1640352092646749
ViT-B-16,GTSRB,model.visual.transformer.resblocks.8.mlp.c_proj.weight,17,174580.0,GTSRB,174580.0,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.8.mlp.c_proj.weight,17,174580.0,MNIST,131811.34375,1.324468706814166
ViT-B-16,GTSRB,model.visual.transformer.resblocks.8.mlp.c_proj.weight,17,174580.0,SVHN,103523.3125,1.6863834414108416
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.mlp.c_fc.weight,18,13405329.0,Cars,8033552.5,1.668667628673616
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.mlp.c_fc.weight,18,13405329.0,DTD,13491592.0,0.9936061659735932
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.mlp.c_fc.weight,18,13405329.0,EuroSAT,15513416.0,0.8641120047319043
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.mlp.c_fc.weight,18,13405329.0,GTSRB,13405329.0,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.mlp.c_fc.weight,18,13405329.0,MNIST,7758419.5,1.7278427648827186
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.mlp.c_fc.weight,18,13405329.0,SVHN,6402510.0,2.093761509158127
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.mlp.c_proj.weight,19,60022.94921875,Cars,24274.158203125,2.472709814135708
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.mlp.c_proj.weight,19,60022.94921875,DTD,28796.208984375,2.0844045565622484
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.mlp.c_proj.weight,19,60022.94921875,EuroSAT,65994.171875,0.9095189395275672
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.mlp.c_proj.weight,19,60022.94921875,GTSRB,60022.94921875,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.mlp.c_proj.weight,19,60022.94921875,MNIST,43277.1328125,1.386943758007305
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.mlp.c_proj.weight,19,60022.94921875,SVHN,22437.6171875,2.675103542286513
ViT-B-16,GTSRB,model.visual.transformer.resblocks.10.mlp.c_fc.weight,20,6631717.0,Cars,6630395.5,1.0001993093775476
ViT-B-16,GTSRB,model.visual.transformer.resblocks.10.mlp.c_fc.weight,20,6631717.0,DTD,12046859.0,0.5504934522766474
ViT-B-16,GTSRB,model.visual.transformer.resblocks.10.mlp.c_fc.weight,20,6631717.0,EuroSAT,15214877.0,0.4358705627393504
ViT-B-16,GTSRB,model.visual.transformer.resblocks.10.mlp.c_fc.weight,20,6631717.0,GTSRB,6631717.0,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.10.mlp.c_fc.weight,20,6631717.0,MNIST,6044053.5,1.097230029482697
ViT-B-16,GTSRB,model.visual.transformer.resblocks.10.mlp.c_fc.weight,20,6631717.0,SVHN,4466400.5,1.4848012398350752
ViT-B-16,GTSRB,model.visual.transformer.resblocks.10.mlp.c_proj.weight,21,32462.84765625,Cars,13106.6318359375,2.476826087938097
ViT-B-16,GTSRB,model.visual.transformer.resblocks.10.mlp.c_proj.weight,21,32462.84765625,DTD,21465.279296875,1.5123421972420397
ViT-B-16,GTSRB,model.visual.transformer.resblocks.10.mlp.c_proj.weight,21,32462.84765625,EuroSAT,54631.5859375,0.5942138984101316
ViT-B-16,GTSRB,model.visual.transformer.resblocks.10.mlp.c_proj.weight,21,32462.84765625,GTSRB,32462.84765625,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.10.mlp.c_proj.weight,21,32462.84765625,MNIST,45705.546875,0.7102605673887367
ViT-B-16,GTSRB,model.visual.transformer.resblocks.10.mlp.c_proj.weight,21,32462.84765625,SVHN,23024.25,1.409941590116942
ViT-B-16,GTSRB,model.visual.transformer.resblocks.11.mlp.c_fc.weight,22,112537.1015625,Cars,93427.859375,1.204534732095268
ViT-B-16,GTSRB,model.visual.transformer.resblocks.11.mlp.c_fc.weight,22,112537.1015625,DTD,306485.34375,0.3671859155989412
ViT-B-16,GTSRB,model.visual.transformer.resblocks.11.mlp.c_fc.weight,22,112537.1015625,EuroSAT,342047.625,0.3290100364313303
ViT-B-16,GTSRB,model.visual.transformer.resblocks.11.mlp.c_fc.weight,22,112537.1015625,GTSRB,112537.1015625,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.11.mlp.c_fc.weight,22,112537.1015625,MNIST,126844.2421875,0.8872070156416614
ViT-B-16,GTSRB,model.visual.transformer.resblocks.11.mlp.c_fc.weight,22,112537.1015625,SVHN,85892.796875,1.3102041807565716
ViT-B-16,GTSRB,model.visual.transformer.resblocks.11.mlp.c_proj.weight,23,82066.6796875,Cars,44962.9453125,1.825206936892653
ViT-B-16,GTSRB,model.visual.transformer.resblocks.11.mlp.c_proj.weight,23,82066.6796875,DTD,67533.953125,1.215191409506283
ViT-B-16,GTSRB,model.visual.transformer.resblocks.11.mlp.c_proj.weight,23,82066.6796875,EuroSAT,94832.4609375,0.8653859540942065
ViT-B-16,GTSRB,model.visual.transformer.resblocks.11.mlp.c_proj.weight,23,82066.6796875,GTSRB,82066.6796875,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.11.mlp.c_proj.weight,23,82066.6796875,MNIST,66660.921875,1.2311062820491483
ViT-B-16,GTSRB,model.visual.transformer.resblocks.11.mlp.c_proj.weight,23,82066.6796875,SVHN,105079.1640625,0.7809985968168494
ViT-B-16,GTSRB,model.visual.transformer.resblocks.1.attn.q.weight,24,617593.5,Cars,432782.96875,1.4270281979528567
ViT-B-16,GTSRB,model.visual.transformer.resblocks.1.attn.q.weight,24,617593.5,DTD,518170.96875,1.191872060084416
ViT-B-16,GTSRB,model.visual.transformer.resblocks.1.attn.q.weight,24,617593.5,EuroSAT,469692.75,1.314888296657762
ViT-B-16,GTSRB,model.visual.transformer.resblocks.1.attn.q.weight,24,617593.5,GTSRB,617593.5,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.1.attn.q.weight,24,617593.5,MNIST,415481.4375,1.4864526889964849
ViT-B-16,GTSRB,model.visual.transformer.resblocks.1.attn.q.weight,24,617593.5,SVHN,475907.1875,1.2977183707695106
ViT-B-16,GTSRB,model.visual.transformer.resblocks.1.attn.k.weight,25,598792.625,Cars,325048.6875,1.84216287598454
ViT-B-16,GTSRB,model.visual.transformer.resblocks.1.attn.k.weight,25,598792.625,DTD,543546.1875,1.101640741431932
ViT-B-16,GTSRB,model.visual.transformer.resblocks.1.attn.k.weight,25,598792.625,EuroSAT,325110.5,1.841812629859694
ViT-B-16,GTSRB,model.visual.transformer.resblocks.1.attn.k.weight,25,598792.625,GTSRB,598792.625,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.1.attn.k.weight,25,598792.625,MNIST,413843.90625,1.4469045356397583
ViT-B-16,GTSRB,model.visual.transformer.resblocks.1.attn.k.weight,25,598792.625,SVHN,352882.0,1.696863611632217
ViT-B-16,GTSRB,model.visual.transformer.resblocks.1.attn.v.weight,26,1350285.25,Cars,814181.125,1.658458061159303
ViT-B-16,GTSRB,model.visual.transformer.resblocks.1.attn.v.weight,26,1350285.25,DTD,768136.1875,1.7578722002340244
ViT-B-16,GTSRB,model.visual.transformer.resblocks.1.attn.v.weight,26,1350285.25,EuroSAT,852172.25,1.5845214978544535
ViT-B-16,GTSRB,model.visual.transformer.resblocks.1.attn.v.weight,26,1350285.25,GTSRB,1350285.25,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.1.attn.v.weight,26,1350285.25,MNIST,1473920.5,0.9161181013494284
ViT-B-16,GTSRB,model.visual.transformer.resblocks.1.attn.v.weight,26,1350285.25,SVHN,1119963.875,1.2056507179751668
ViT-B-16,GTSRB,model.visual.transformer.resblocks.1.attn.o.weight,27,91137.84375,Cars,34033.8671875,2.6778574191378763
ViT-B-16,GTSRB,model.visual.transformer.resblocks.1.attn.o.weight,27,91137.84375,DTD,51518.24609375,1.7690401102582665
ViT-B-16,GTSRB,model.visual.transformer.resblocks.1.attn.o.weight,27,91137.84375,EuroSAT,55226.1171875,1.6502670908507822
ViT-B-16,GTSRB,model.visual.transformer.resblocks.1.attn.o.weight,27,91137.84375,GTSRB,91137.84375,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.1.attn.o.weight,27,91137.84375,MNIST,112510.8046875,0.8100363694236866
ViT-B-16,GTSRB,model.visual.transformer.resblocks.1.attn.o.weight,27,91137.84375,SVHN,55558.25,1.640401628021041
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.attn.q.weight,28,4404605.0,Cars,2262725.75,1.9465925112665556
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.attn.q.weight,28,4404605.0,DTD,5166959.0,0.8524559610401399
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.attn.q.weight,28,4404605.0,EuroSAT,6212923.5,0.7089424165612211
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.attn.q.weight,28,4404605.0,GTSRB,4404605.0,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.attn.q.weight,28,4404605.0,MNIST,3107151.5,1.4175700798625366
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.attn.q.weight,28,4404605.0,SVHN,2914317.0,1.5113678436491291
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.attn.k.weight,29,5985452.0,Cars,3046495.0,1.9647010745134983
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.attn.k.weight,29,5985452.0,DTD,5904982.0,1.0136274759177928
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.attn.k.weight,29,5985452.0,EuroSAT,6025847.5,0.9932962956662944
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.attn.k.weight,29,5985452.0,GTSRB,5985452.0,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.attn.k.weight,29,5985452.0,MNIST,3110296.5,1.9243991690181304
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.attn.k.weight,29,5985452.0,SVHN,4528216.5,1.3218122410887376
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.attn.v.weight,30,6706691.5,Cars,7196491.0,0.9319391214412692
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.attn.v.weight,30,6706691.5,DTD,5528290.0,1.2131584088388996
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.attn.v.weight,30,6706691.5,EuroSAT,10596162.0,0.6329359158533061
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.attn.v.weight,30,6706691.5,GTSRB,6706691.5,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.attn.v.weight,30,6706691.5,MNIST,3460350.25,1.9381539484333992
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.attn.v.weight,30,6706691.5,SVHN,5525886.5,1.213686075528334
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.attn.o.weight,31,324283.59375,Cars,174123.140625,1.8623807989335133
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.attn.o.weight,31,324283.59375,DTD,169276.921875,1.9156987860959709
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.attn.o.weight,31,324283.59375,EuroSAT,307795.0625,1.0535698367481123
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.attn.o.weight,31,324283.59375,GTSRB,324283.59375,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.attn.o.weight,31,324283.59375,MNIST,192140.5625,1.6877414614105757
ViT-B-16,GTSRB,model.visual.transformer.resblocks.9.attn.o.weight,31,324283.59375,SVHN,340519.59375,0.9523199243215354
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.attn.q.weight,32,2961235.0,Cars,3264126.25,0.9072060248895092
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.attn.q.weight,32,2961235.0,DTD,3278041.75,0.9033548764288925
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.attn.q.weight,32,2961235.0,EuroSAT,3417106.25,0.8665914324437527
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.attn.q.weight,32,2961235.0,GTSRB,2961235.0,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.attn.q.weight,32,2961235.0,MNIST,1682738.125,1.7597717410723073
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.attn.q.weight,32,2961235.0,SVHN,1355689.0,2.184302594474101
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.attn.k.weight,33,3255455.75,Cars,3334180.25,0.9763886490539916
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.attn.k.weight,33,3255455.75,DTD,3071627.75,1.0598470957296175
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.attn.k.weight,33,3255455.75,EuroSAT,3062855.0,1.0628827515504324
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.attn.k.weight,33,3255455.75,GTSRB,3255455.75,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.attn.k.weight,33,3255455.75,MNIST,2015394.625,1.615294448847704
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.attn.k.weight,33,3255455.75,SVHN,1806073.25,1.8025048264238448
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.attn.v.weight,34,6508333.0,Cars,5756871.5,1.1305329639544672
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.attn.v.weight,34,6508333.0,DTD,3823660.0,1.7021212660121454
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.attn.v.weight,34,6508333.0,EuroSAT,5173953.5,1.257903264882454
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.attn.v.weight,34,6508333.0,GTSRB,6508333.0,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.attn.v.weight,34,6508333.0,MNIST,2550273.25,2.55201398516806
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.attn.v.weight,34,6508333.0,SVHN,3376053.5,1.9277932058837337
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.attn.o.weight,35,284463.0,Cars,172343.4375,1.6505589312038644
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.attn.o.weight,35,284463.0,DTD,154195.71875,1.8448177569780937
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.attn.o.weight,35,284463.0,EuroSAT,178582.328125,1.592895573636424
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.attn.o.weight,35,284463.0,GTSRB,284463.0,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.attn.o.weight,35,284463.0,MNIST,125864.03125,2.2600817499240877
ViT-B-16,GTSRB,model.visual.transformer.resblocks.7.attn.o.weight,35,284463.0,SVHN,116512.09375,2.441489040703124
ViT-B-16,GTSRB,model.visual.transformer.resblocks.0.attn.q.weight,36,492704.6875,Cars,298677.875,1.6496189665873309
ViT-B-16,GTSRB,model.visual.transformer.resblocks.0.attn.q.weight,36,492704.6875,DTD,288357.3125,1.7086602841049852
ViT-B-16,GTSRB,model.visual.transformer.resblocks.0.attn.q.weight,36,492704.6875,EuroSAT,364150.46875,1.3530249986805762
ViT-B-16,GTSRB,model.visual.transformer.resblocks.0.attn.q.weight,36,492704.6875,GTSRB,492704.6875,1.0
ViT-B-16,GTSRB,model.visual.transformer.resblocks.0.attn.q.weight,36,492704.6875,MNIST,442113.8125,1.1144295282563694
ViT-B-16,GTSRB,model.visual.transformer.resblocks.0.attn.q.weight,36,492704.6875,SVHN,310916.78125,1.584683481924474
ViT-B-16,GTSRB,model.visual.transformer.resblocks.0.attn.k.weight,37,442082.71875,Cars,204201.890625,2.164929606659953
