task,layer,layer_idx,entry_idx,rho,ft_method
MNIST,image_encoder.model.visual.transformer.resblocks.0.mlp.c_fc,0,8,0.0640352157904916,standard
MNIST,image_encoder.model.visual.transformer.resblocks.0.mlp.c_fc,0,9,0.045758988558446,standard
MNIST,image_encoder.model.visual.transformer.resblocks.0.mlp.c_fc,0,10,0.2543000859990516,standard
MNIST,image_encoder.model.visual.transformer.resblocks.0.mlp.c_fc,0,11,0.0302395642019391,standard
MNIST,image_encoder.model.visual.transformer.resblocks.0.mlp.c_fc,0,12,0.0297183578009685,standard
MNIST,image_encoder.model.visual.transformer.resblocks.0.mlp.c_fc,0,13,0.0863328293533144,standard
MNIST,image_encoder.model.visual.transformer.resblocks.0.mlp.c_fc,0,14,0.0520043572135892,standard
MNIST,image_encoder.model.visual.transformer.resblocks.0.mlp.c_fc,0,15,0.1111446598541845,standard
MNIST,image_encoder.model.visual.transformer.resblocks.0.mlp.c_fc,0,16,0.0418438085461582,standard
MNIST,image_encoder.model.visual.transformer.resblocks.0.mlp.c_fc,0,17,0.0117836512860993,standard
MNIST,image_encoder.model.visual.transformer.resblocks.0.mlp.c_fc,0,18,0.0635229936214345,standard
MNIST,image_encoder.model.visual.transformer.resblocks.0.mlp.c_fc,0,19,0.0828902674978211,standard
MNIST,image_encoder.model.visual.transformer.resblocks.0.mlp.c_fc,0,20,0.1095033655671081,standard
MNIST,image_encoder.model.visual.transformer.resblocks.0.mlp.c_fc,0,21,0.0182725578359271,standard
MNIST,image_encoder.model.visual.transformer.resblocks.0.mlp.c_fc,0,22,0.0325610462689972,standard
MNIST,image_encoder.model.visual.transformer.resblocks.0.mlp.c_fc,0,23,0.0234489059705576,standard
MNIST,image_encoder.model.visual.transformer.resblocks.0.mlp.c_fc,0,24,0.0746354262228473,standard
MNIST,image_encoder.model.visual.transformer.resblocks.0.mlp.c_fc,0,25,0.0943118828560904,standard
MNIST,image_encoder.model.visual.transformer.resblocks.0.mlp.c_fc,0,26,0.1345791576132932,standard
MNIST,image_encoder.model.visual.transformer.resblocks.0.mlp.c_fc,0,27,0.1288371120466189,standard
MNIST,image_encoder.model.visual.transformer.resblocks.0.mlp.c_fc,0,28,0.0137268295067169,standard
MNIST,image_encoder.model.visual.transformer.resblocks.0.mlp.c_fc,0,29,0.1250089676599459,standard
MNIST,image_encoder.model.visual.transformer.resblocks.0.mlp.c_fc,0,30,0.0799010002238419,standard
MNIST,image_encoder.model.visual.transformer.resblocks.0.mlp.c_fc,0,31,0.1647153266299556,standard
MNIST,image_encoder.model.visual.transformer.resblocks.0.mlp.c_proj,1,0,0.0099849111152171,standard
MNIST,image_encoder.model.visual.transformer.resblocks.0.mlp.c_proj,1,1,0.0732706549236952,standard
MNIST,image_encoder.model.visual.transformer.resblocks.0.mlp.c_proj,1,2,0.13546319083326,standard
MNIST,image_encoder.model.visual.transformer.resblocks.0.mlp.c_proj,1,3,0.1565756594580692,standard
MNIST,image_encoder.model.visual.transformer.resblocks.0.mlp.c_proj,1,4,0.1035873357980148,standard
MNIST,image_encoder.model.visual.transformer.resblocks.0.mlp.c_proj,1,5,0.1905231848163956,standard
MNIST,image_encoder.model.visual.transformer.resblocks.0.mlp.c_proj,1,6,0.0229337527717169,standard
MNIST,image_encoder.model.visual.transformer.resblocks.0.mlp.c_proj,1,7,0.1039291673569296,standard
MNIST,image_encoder.model.visual.transformer.resblocks.0.mlp.c_proj,1,8,0.0499379118605494,standard
MNIST,image_encoder.model.visual.transformer.resblocks.0.mlp.c_proj,1,9,0.08492517673332,standard
MNIST,image_encoder.model.visual.transformer.resblocks.0.mlp.c_proj,1,10,0.0597148791179803,standard
MNIST,image_encoder.model.visual.transformer.resblocks.0.mlp.c_proj,1,11,0.0556811703723389,standard
MNIST,image_encoder.model.visual.transformer.resblocks.0.mlp.c_proj,1,12,0.0182521103534706,standard
MNIST,image_encoder.model.visual.transformer.resblocks.0.mlp.c_proj,1,13,0.0442590651395269,standard
MNIST,image_encoder.model.visual.transformer.resblocks.0.mlp.c_proj,1,14,0.0589539476306824,standard
MNIST,image_encoder.model.visual.transformer.resblocks.0.mlp.c_proj,1,15,0.0511819458938629,standard
MNIST,image_encoder.model.visual.transformer.resblocks.0.mlp.c_proj,1,16,0.1335675669270746,standard
MNIST,image_encoder.model.visual.transformer.resblocks.0.mlp.c_proj,1,17,0.0430171663588169,standard
MNIST,image_encoder.model.visual.transformer.resblocks.0.mlp.c_proj,1,18,0.0678844996453079,standard
MNIST,image_encoder.model.visual.transformer.resblocks.0.mlp.c_proj,1,19,0.2639939210131336,standard
MNIST,image_encoder.model.visual.transformer.resblocks.0.mlp.c_proj,1,20,0.0594340420825296,standard
MNIST,image_encoder.model.visual.transformer.resblocks.0.mlp.c_proj,1,21,0.0074062915927335,standard
MNIST,image_encoder.model.visual.transformer.resblocks.0.mlp.c_proj,1,22,0.0663479211755075,standard
MNIST,image_encoder.model.visual.transformer.resblocks.0.mlp.c_proj,1,23,0.0247390791960965,standard
MNIST,image_encoder.model.visual.transformer.resblocks.0.mlp.c_proj,1,24,0.0125380148439817,standard
MNIST,image_encoder.model.visual.transformer.resblocks.0.mlp.c_proj,1,25,0.0561061752459933,standard
MNIST,image_encoder.model.visual.transformer.resblocks.0.mlp.c_proj,1,26,0.021553829094862,standard
MNIST,image_encoder.model.visual.transformer.resblocks.0.mlp.c_proj,1,27,0.1534520265520795,standard
MNIST,image_encoder.model.visual.transformer.resblocks.0.mlp.c_proj,1,28,0.0072638847936151,standard
MNIST,image_encoder.model.visual.transformer.resblocks.0.mlp.c_proj,1,29,0.0265945594438783,standard
MNIST,image_encoder.model.visual.transformer.resblocks.0.mlp.c_proj,1,30,0.031796273686872,standard
MNIST,image_encoder.model.visual.transformer.resblocks.0.mlp.c_proj,1,31,0.0045777301811211,standard
MNIST,image_encoder.model.visual.transformer.resblocks.1.mlp.c_fc,2,0,0.0807225723643954,standard
MNIST,image_encoder.model.visual.transformer.resblocks.1.mlp.c_fc,2,1,0.4881140161189904,standard
MNIST,image_encoder.model.visual.transformer.resblocks.1.mlp.c_fc,2,2,0.0805416975133831,standard
MNIST,image_encoder.model.visual.transformer.resblocks.1.mlp.c_fc,2,3,0.0194613940127399,standard
MNIST,image_encoder.model.visual.transformer.resblocks.1.mlp.c_fc,2,4,0.014278551132643,standard
MNIST,image_encoder.model.visual.transformer.resblocks.1.mlp.c_fc,2,5,0.0780708798136418,standard
MNIST,image_encoder.model.visual.transformer.resblocks.1.mlp.c_fc,2,6,0.0064632349180504,standard
MNIST,image_encoder.model.visual.transformer.resblocks.1.mlp.c_fc,2,7,0.1138594650165268,standard
MNIST,image_encoder.model.visual.transformer.resblocks.1.mlp.c_fc,2,8,0.0263548576486275,standard
MNIST,image_encoder.model.visual.transformer.resblocks.1.mlp.c_fc,2,9,0.0684038549796779,standard
MNIST,image_encoder.model.visual.transformer.resblocks.1.mlp.c_fc,2,10,0.3018867831477982,standard
MNIST,image_encoder.model.visual.transformer.resblocks.1.mlp.c_fc,2,11,0.0251108067255711,standard
MNIST,image_encoder.model.visual.transformer.resblocks.1.mlp.c_fc,2,12,0.0200373834390125,standard
MNIST,image_encoder.model.visual.transformer.resblocks.1.mlp.c_fc,2,13,0.0287405439587471,standard
MNIST,image_encoder.model.visual.transformer.resblocks.1.mlp.c_fc,2,14,0.033366645495785,standard
MNIST,image_encoder.model.visual.transformer.resblocks.1.mlp.c_fc,2,15,0.0228893681112287,standard
MNIST,image_encoder.model.visual.transformer.resblocks.1.mlp.c_fc,2,16,0.0740808279795228,standard
MNIST,image_encoder.model.visual.transformer.resblocks.1.mlp.c_fc,2,17,0.0418821556276556,standard
MNIST,image_encoder.model.visual.transformer.resblocks.1.mlp.c_fc,2,18,0.0165241073397392,standard
MNIST,image_encoder.model.visual.transformer.resblocks.1.mlp.c_fc,2,19,0.0272696872406969,standard
MNIST,image_encoder.model.visual.transformer.resblocks.1.mlp.c_fc,2,20,0.0910588400070231,standard
MNIST,image_encoder.model.visual.transformer.resblocks.1.mlp.c_fc,2,21,0.0363351433341908,standard
MNIST,image_encoder.model.visual.transformer.resblocks.1.mlp.c_fc,2,22,0.1031508805392473,standard
MNIST,image_encoder.model.visual.transformer.resblocks.1.mlp.c_fc,2,23,0.0641201913919695,standard
MNIST,image_encoder.model.visual.transformer.resblocks.1.mlp.c_fc,2,24,0.138704622279727,standard
MNIST,image_encoder.model.visual.transformer.resblocks.1.mlp.c_fc,2,25,0.0407230710900219,standard
MNIST,image_encoder.model.visual.transformer.resblocks.1.mlp.c_fc,2,26,0.0599736453385764,standard
MNIST,image_encoder.model.visual.transformer.resblocks.1.mlp.c_fc,2,27,0.1310159736473455,standard
MNIST,image_encoder.model.visual.transformer.resblocks.1.mlp.c_fc,2,28,0.1117908771222309,standard
MNIST,image_encoder.model.visual.transformer.resblocks.1.mlp.c_fc,2,29,0.0742341594904291,standard
MNIST,image_encoder.model.visual.transformer.resblocks.1.mlp.c_fc,2,30,0.057207814249147,standard
MNIST,image_encoder.model.visual.transformer.resblocks.1.mlp.c_fc,2,31,0.0924449667141019,standard
MNIST,image_encoder.model.visual.transformer.resblocks.1.mlp.c_proj,3,0,0.0455347491665091,standard
MNIST,image_encoder.model.visual.transformer.resblocks.1.mlp.c_proj,3,1,0.0145980038848238,standard
MNIST,image_encoder.model.visual.transformer.resblocks.1.mlp.c_proj,3,2,0.0220929964787417,standard
MNIST,image_encoder.model.visual.transformer.resblocks.1.mlp.c_proj,3,3,0.455133907122692,standard
MNIST,image_encoder.model.visual.transformer.resblocks.1.mlp.c_proj,3,4,0.1130044155662033,standard
MNIST,image_encoder.model.visual.transformer.resblocks.1.mlp.c_proj,3,5,0.0559715399642752,standard
MNIST,image_encoder.model.visual.transformer.resblocks.1.mlp.c_proj,3,6,0.0815048670855337,standard
MNIST,image_encoder.model.visual.transformer.resblocks.1.mlp.c_proj,3,7,0.0483300994828288,standard
MNIST,image_encoder.model.visual.transformer.resblocks.1.mlp.c_proj,3,8,0.1212581336431663,standard
MNIST,image_encoder.model.visual.transformer.resblocks.1.mlp.c_proj,3,9,0.0414485086238845,standard
MNIST,image_encoder.model.visual.transformer.resblocks.1.mlp.c_proj,3,10,0.0333668529812775,standard
MNIST,image_encoder.model.visual.transformer.resblocks.1.mlp.c_proj,3,11,0.0437307918812638,standard
MNIST,image_encoder.model.visual.transformer.resblocks.1.mlp.c_proj,3,12,0.0062465271098191,standard
MNIST,image_encoder.model.visual.transformer.resblocks.1.mlp.c_proj,3,13,0.0044420791728578,standard
MNIST,image_encoder.model.visual.transformer.resblocks.1.mlp.c_proj,3,14,0.0239304486031921,standard
MNIST,image_encoder.model.visual.transformer.resblocks.1.mlp.c_proj,3,15,0.0784769753438976,standard
MNIST,image_encoder.model.visual.transformer.resblocks.1.mlp.c_proj,3,16,0.0393995017969833,standard
MNIST,image_encoder.model.visual.transformer.resblocks.1.mlp.c_proj,3,17,0.0449043382507712,standard
MNIST,image_encoder.model.visual.transformer.resblocks.1.mlp.c_proj,3,18,0.0244174420179952,standard
MNIST,image_encoder.model.visual.transformer.resblocks.1.mlp.c_proj,3,19,0.1052438586660035,standard
MNIST,image_encoder.model.visual.transformer.resblocks.1.mlp.c_proj,3,20,0.0229558011141381,standard
MNIST,image_encoder.model.visual.transformer.resblocks.1.mlp.c_proj,3,21,0.0281862189397452,standard
MNIST,image_encoder.model.visual.transformer.resblocks.1.mlp.c_proj,3,22,0.1267380357811965,standard
MNIST,image_encoder.model.visual.transformer.resblocks.1.mlp.c_proj,3,23,0.034520387645549,standard
MNIST,image_encoder.model.visual.transformer.resblocks.1.mlp.c_proj,3,24,0.0146412760903406,standard
MNIST,image_encoder.model.visual.transformer.resblocks.1.mlp.c_proj,3,25,0.0671907298170748,standard
MNIST,image_encoder.model.visual.transformer.resblocks.1.mlp.c_proj,3,26,0.0216089804522567,standard
MNIST,image_encoder.model.visual.transformer.resblocks.1.mlp.c_proj,3,27,0.0376980499671222,standard
MNIST,image_encoder.model.visual.transformer.resblocks.1.mlp.c_proj,3,28,0.0160432805178096,standard
MNIST,image_encoder.model.visual.transformer.resblocks.1.mlp.c_proj,3,29,0.0567640880237111,standard
MNIST,image_encoder.model.visual.transformer.resblocks.1.mlp.c_proj,3,30,0.2024425732783562,standard
MNIST,image_encoder.model.visual.transformer.resblocks.1.mlp.c_proj,3,31,0.0261692203471352,standard
MNIST,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,4,0,0.0032591247766453,standard
MNIST,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,4,1,0.1405816676997778,standard
MNIST,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,4,2,0.0017938441946252,standard
MNIST,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,4,3,0.0132317089895778,standard
MNIST,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,4,4,0.0039632301356786,standard
MNIST,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,4,5,0.0412802888676448,standard
MNIST,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,4,6,0.0234958651199753,standard
MNIST,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,4,7,0.4412445740526416,standard
MNIST,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,4,8,0.0131681952302402,standard
MNIST,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,4,9,0.1174812910449507,standard
MNIST,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,4,10,0.1857899015604882,standard
MNIST,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,4,11,0.0604910294473809,standard
MNIST,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,4,12,0.0460124023883679,standard
MNIST,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,4,13,0.0207935395234682,standard
MNIST,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,4,14,0.0418318528625448,standard
MNIST,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,4,15,0.0202622581734696,standard
MNIST,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,4,16,0.0281183273944511,standard
MNIST,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,4,17,0.0803020696960424,standard
MNIST,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,4,18,0.0534086748341503,standard
MNIST,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,4,19,0.0164418886488039,standard
MNIST,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,4,20,0.1376466346356275,standard
MNIST,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,4,21,0.0130191171562751,standard
MNIST,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,4,22,0.001385395264634,standard
MNIST,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,4,23,0.0375888257179174,standard
MNIST,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,4,24,0.040211882714287,standard
MNIST,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,4,25,0.0944668497550981,standard
MNIST,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,4,26,0.1395342924911174,standard
MNIST,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,4,27,0.0513745986800547,standard
MNIST,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,4,28,0.1138507500672184,standard
MNIST,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,4,29,0.0496848004905816,standard
MNIST,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,4,30,0.0041657528823079,standard
MNIST,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,4,31,0.0303397561700629,standard
MNIST,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,0,0.0501960883344478,standard
MNIST,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,1,0.0136570810811465,standard
MNIST,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,2,0.1399170619297151,standard
MNIST,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,3,0.493930370447138,standard
MNIST,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,4,0.050053668597559,standard
MNIST,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,5,0.0578499041658027,standard
MNIST,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,6,0.4048209526645105,standard
MNIST,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,7,0.0686182307853768,standard
MNIST,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,8,0.0504809636198919,standard
MNIST,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,9,0.0020903142963903,standard
MNIST,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,10,0.0195114855352579,standard
MNIST,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,11,0.0309815758158005,standard
MNIST,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,12,0.0321026783468206,standard
MNIST,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,13,0.1649481361079021,standard
MNIST,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,14,0.0126864348987885,standard
MNIST,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,15,0.032430126060705,standard
MNIST,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,16,0.1681046350058086,standard
MNIST,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,17,0.075935952292056,standard
MNIST,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,18,0.0006799314339007,standard
MNIST,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,19,0.0255041562373695,standard
MNIST,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,20,0.0840305174936532,standard
MNIST,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,21,0.0289418258146543,standard
MNIST,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,22,0.0159191107754101,standard
MNIST,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,23,0.0519193010449971,standard
MNIST,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,24,0.0596311816492669,standard
MNIST,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,25,0.1011989983198679,standard
MNIST,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,26,0.3154880052410801,standard
MNIST,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,27,0.0364294517089005,standard
MNIST,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,28,0.0343385676018746,standard
MNIST,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,29,0.0747071147519425,standard
MNIST,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,30,0.0221776694148946,standard
MNIST,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,5,31,0.1221964260816486,standard
MNIST,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,0,0.0003047663402085,standard
MNIST,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,1,0.1247020510649279,standard
MNIST,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,2,0.0570663173400072,standard
MNIST,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,3,0.0496641438438313,standard
MNIST,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,4,0.0471164495764077,standard
MNIST,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,5,0.0650237714569524,standard
MNIST,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,6,0.1078285358346721,standard
MNIST,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,7,0.4102882070161122,standard
MNIST,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,8,0.0439293666224664,standard
MNIST,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,9,0.1000352733334911,standard
MNIST,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,10,0.1104633078674699,standard
MNIST,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,11,0.0707319347183464,standard
MNIST,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,12,0.0885263418334119,standard
MNIST,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,13,0.023824560918661,standard
MNIST,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,14,0.0333875202849567,standard
MNIST,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,15,0.0703372677823155,standard
MNIST,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,16,0.0982580468789778,standard
MNIST,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,17,0.0409389781303324,standard
MNIST,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,18,0.0318928944551781,standard
MNIST,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,19,0.1109291897932052,standard
MNIST,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,20,0.0569702673001851,standard
MNIST,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,21,0.0276604379359877,standard
MNIST,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,22,0.0132832002433192,standard
MNIST,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,23,0.0415785970386216,standard
MNIST,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,24,0.045352544597951,standard
MNIST,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,25,0.1246543425144182,standard
MNIST,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,26,0.0360990808742819,standard
MNIST,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,27,0.0296032766424374,standard
MNIST,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,28,0.1036909271061808,standard
MNIST,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,29,0.0669039851275577,standard
MNIST,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,30,0.0747762944349133,standard
MNIST,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,6,31,0.0378957757475405,standard
MNIST,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,0,0.0273947360768203,standard
MNIST,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,1,0.0120930448593266,standard
MNIST,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,2,0.0756818083848266,standard
MNIST,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,3,0.2853770316956769,standard
MNIST,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,4,0.0378858049574214,standard
MNIST,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,5,0.0035867288973152,standard
MNIST,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,6,0.1086472637361166,standard
MNIST,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,7,0.0740446406415926,standard
MNIST,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,8,0.1221607008467926,standard
MNIST,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,9,0.0236976069060768,standard
MNIST,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,10,0.0624636357304635,standard
MNIST,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,11,0.0039166256546951,standard
MNIST,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,12,0.0521356651113311,standard
MNIST,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,13,0.25180768449213,standard
MNIST,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,14,0.0008020482016046,standard
MNIST,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,15,0.0197389674013264,standard
MNIST,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,16,0.0749747173724589,standard
MNIST,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,17,0.0762490457872499,standard
MNIST,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,18,0.0825436700999808,standard
MNIST,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,19,0.0090685987222706,standard
MNIST,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,20,0.0082275140961623,standard
MNIST,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,21,0.0436051244267916,standard
MNIST,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,22,0.0003229165056959,standard
MNIST,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,23,0.0240239337611408,standard
MNIST,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,24,0.0884096115299705,standard
MNIST,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,25,0.0711625910870669,standard
MNIST,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,26,0.0956552532896533,standard
MNIST,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,27,0.0417558823006864,standard
MNIST,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,28,0.0254195169078229,standard
MNIST,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,29,0.0588003597816547,standard
MNIST,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,30,0.0696167588294352,standard
MNIST,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,7,31,0.0029429402794266,standard
MNIST,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,0,0.1211239116878826,standard
MNIST,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,1,0.1119158886599623,standard
MNIST,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,2,0.1386848997124452,standard
MNIST,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,3,0.013537548347937,standard
MNIST,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,4,0.0182201853258438,standard
MNIST,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,5,0.0235650951201109,standard
MNIST,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,6,0.098743793148112,standard
MNIST,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,7,0.4175495361610203,standard
MNIST,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,8,0.0035856413309242,standard
MNIST,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,9,0.1331532831829533,standard
MNIST,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,10,0.1344050959049787,standard
MNIST,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,11,0.0092841545296307,standard
MNIST,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,12,0.2242097973336166,standard
MNIST,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,13,0.0236494040218988,standard
MNIST,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,14,0.04318809535091,standard
MNIST,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,15,0.0016896375186695,standard
MNIST,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,16,0.0799590279414366,standard
MNIST,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,17,0.0231028921518568,standard
MNIST,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,18,0.0304885197651203,standard
MNIST,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,19,0.0834147902360998,standard
MNIST,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,8,20,0.1331313010436257,standard
