checkpoint,dataset,layer,cosine_similarity,cosine_similarity_accum
1800,Cars,image_encoder.model.visual.transformer.resblocks.6.attn,1.0000311136245728,0.983138144016266
1800,Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,1.0000683069229126,0.9902781248092652
1800,Cars,image_encoder.model.visual.transformer.resblocks.6.mlp.c_proj,1.0006979703903198,0.9984655380249025
1800,Cars,image_encoder.model.visual.transformer.resblocks.7.attn.q,1.000017762184143,0.9833666682243348
1800,Cars,image_encoder.model.visual.transformer.resblocks.7.attn.k,1.000017762184143,0.9833666682243348
1800,Cars,image_encoder.model.visual.transformer.resblocks.7.attn.v,1.000017762184143,0.9833666682243348
1800,Cars,image_encoder.model.visual.transformer.resblocks.7.attn.o,1.000017166137695,0.952569842338562
1800,Cars,image_encoder.model.visual.transformer.resblocks.7.attn,1.000017762184143,0.9833666682243348
1800,Cars,image_encoder.model.visual.transformer.resblocks.7.mlp.c_fc,1.000046968460083,0.9896636605262756
1800,Cars,image_encoder.model.visual.transformer.resblocks.7.mlp.c_proj,1.001935958862305,1.0017074346542358
1800,Cars,image_encoder.model.visual.transformer.resblocks.8.attn.q,1.0000154972076416,0.9839197993278505
1800,Cars,image_encoder.model.visual.transformer.resblocks.8.attn.k,1.0000154972076416,0.9839197993278505
1800,Cars,image_encoder.model.visual.transformer.resblocks.8.attn.v,1.0000154972076416,0.9839197993278505
1800,Cars,image_encoder.model.visual.transformer.resblocks.8.attn.o,1.0000169277191162,0.9565890431404114
1800,Cars,image_encoder.model.visual.transformer.resblocks.8.attn,1.0000154972076416,0.9839197993278505
1800,Cars,image_encoder.model.visual.transformer.resblocks.8.mlp.c_fc,1.0000286102294922,0.987022876739502
1800,Cars,image_encoder.model.visual.transformer.resblocks.8.mlp.c_proj,1.001660704612732,0.9922853112220764
1800,Cars,image_encoder.model.visual.transformer.resblocks.9.attn.q,1.0000123977661133,0.9840891361236572
1800,Cars,image_encoder.model.visual.transformer.resblocks.9.attn.k,1.0000123977661133,0.9840891361236572
1800,Cars,image_encoder.model.visual.transformer.resblocks.9.attn.v,1.0000123977661133,0.9840891361236572
1800,Cars,image_encoder.model.visual.transformer.resblocks.9.attn.o,1.0000247955322266,0.9658443331718444
1800,Cars,image_encoder.model.visual.transformer.resblocks.9.attn,1.0000123977661133,0.9840891361236572
1800,Cars,image_encoder.model.visual.transformer.resblocks.9.mlp.c_fc,1.0000174045562744,0.98182475566864
1800,Cars,image_encoder.model.visual.transformer.resblocks.9.mlp.c_proj,1.002860426902771,0.9822272062301636
1800,Cars,image_encoder.model.visual.transformer.resblocks.10.attn.q,1.0000187158584597,0.9890095591545104
1800,Cars,image_encoder.model.visual.transformer.resblocks.10.attn.k,1.0000187158584597,0.9890095591545104
1800,Cars,image_encoder.model.visual.transformer.resblocks.10.attn.v,1.0000187158584597,0.9890095591545104
1800,Cars,image_encoder.model.visual.transformer.resblocks.10.attn.o,1.0000178813934326,0.9582613110542296
1800,Cars,image_encoder.model.visual.transformer.resblocks.10.attn,1.0000187158584597,0.9890095591545104
1800,Cars,image_encoder.model.visual.transformer.resblocks.10.mlp.c_fc,1.0000189542770386,0.9893532395362854
1800,Cars,image_encoder.model.visual.transformer.resblocks.10.mlp.c_proj,1.0029525756835938,0.9868174195289612
1800,Cars,image_encoder.model.visual.transformer.resblocks.11.attn.q,1.0000685453414917,0.995824098587036
1800,Cars,image_encoder.model.visual.transformer.resblocks.11.attn.k,1.0000685453414917,0.995824098587036
1800,Cars,image_encoder.model.visual.transformer.resblocks.11.attn.v,1.0000685453414917,0.995824098587036
1800,Cars,image_encoder.model.visual.transformer.resblocks.11.attn.o,1.000020146369934,0.9560136795043944
1800,Cars,image_encoder.model.visual.transformer.resblocks.11.attn,1.0000685453414917,0.995824098587036
1800,Cars,image_encoder.model.visual.transformer.resblocks.11.mlp.c_fc,1.0001189708709717,0.995315670967102
1800,Cars,image_encoder.model.visual.transformer.resblocks.11.mlp.c_proj,1.000780463218689,0.9941832423210144
0,DTD,image_encoder.model.visual.transformer.resblocks.0.attn.q,0.7946857213973999,0.7946857213973999
0,DTD,image_encoder.model.visual.transformer.resblocks.0.attn.k,0.7946857213973999,0.7946857213973999
0,DTD,image_encoder.model.visual.transformer.resblocks.0.attn.v,0.7946857213973999,0.7946857213973999
0,DTD,image_encoder.model.visual.transformer.resblocks.0.attn.o,0.6951109170913696,0.6951109170913696
0,DTD,image_encoder.model.visual.transformer.resblocks.0.attn,0.7946857213973999,0.7946857213973999
0,DTD,image_encoder.model.visual.transformer.resblocks.0.mlp.c_fc,0.9753373265266418,0.9753373265266418
0,DTD,image_encoder.model.visual.transformer.resblocks.0.mlp.c_proj,0.9918152689933776,0.9918152689933776
0,DTD,image_encoder.model.visual.transformer.resblocks.1.attn.q,0.8317639827728271,0.8317639827728271
0,DTD,image_encoder.model.visual.transformer.resblocks.1.attn.k,0.8317639827728271,0.8317639827728271
0,DTD,image_encoder.model.visual.transformer.resblocks.1.attn.v,0.8317639827728271,0.8317639827728271
0,DTD,image_encoder.model.visual.transformer.resblocks.1.attn.o,0.5379914045333862,0.5379914045333862
0,DTD,image_encoder.model.visual.transformer.resblocks.1.attn,0.8317639827728271,0.8317639827728271
0,DTD,image_encoder.model.visual.transformer.resblocks.1.mlp.c_fc,0.9180530905723572,0.9180530905723572
0,DTD,image_encoder.model.visual.transformer.resblocks.1.mlp.c_proj,0.969519317150116,0.969519317150116
0,DTD,image_encoder.model.visual.transformer.resblocks.2.attn.q,0.9364399313926696,0.9364399313926696
0,DTD,image_encoder.model.visual.transformer.resblocks.2.attn.k,0.9364399313926696,0.9364399313926696
0,DTD,image_encoder.model.visual.transformer.resblocks.2.attn.v,0.9364399313926696,0.9364399313926696
0,DTD,image_encoder.model.visual.transformer.resblocks.2.attn.o,0.7496293783187866,0.7496293783187866
0,DTD,image_encoder.model.visual.transformer.resblocks.2.attn,0.9364399313926696,0.9364399313926696
0,DTD,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,0.94238942861557,0.94238942861557
0,DTD,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,0.961715579032898,0.961715579032898
0,DTD,image_encoder.model.visual.transformer.resblocks.3.attn.q,0.905986785888672,0.905986785888672
0,DTD,image_encoder.model.visual.transformer.resblocks.3.attn.k,0.905986785888672,0.905986785888672
0,DTD,image_encoder.model.visual.transformer.resblocks.3.attn.v,0.905986785888672,0.905986785888672
0,DTD,image_encoder.model.visual.transformer.resblocks.3.attn.o,0.6944389939308167,0.6944389939308167
0,DTD,image_encoder.model.visual.transformer.resblocks.3.attn,0.905986785888672,0.905986785888672
0,DTD,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,0.8985958695411682,0.8985958695411682
0,DTD,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,0.9127582311630248,0.9127582311630248
0,DTD,image_encoder.model.visual.transformer.resblocks.4.attn.q,0.8978866338729858,0.8978866338729858
0,DTD,image_encoder.model.visual.transformer.resblocks.4.attn.k,0.8978866338729858,0.8978866338729858
0,DTD,image_encoder.model.visual.transformer.resblocks.4.attn.v,0.8978866338729858,0.8978866338729858
0,DTD,image_encoder.model.visual.transformer.resblocks.4.attn.o,0.6544165015220642,0.6544165015220642
0,DTD,image_encoder.model.visual.transformer.resblocks.4.attn,0.8978866338729858,0.8978866338729858
0,DTD,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,0.9072960019111632,0.9072960019111632
0,DTD,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,0.9099189639091492,0.9099189639091492
0,DTD,image_encoder.model.visual.transformer.resblocks.5.attn.q,0.9138833284378052,0.9138833284378052
0,DTD,image_encoder.model.visual.transformer.resblocks.5.attn.k,0.9138833284378052,0.9138833284378052
0,DTD,image_encoder.model.visual.transformer.resblocks.5.attn.v,0.9138833284378052,0.9138833284378052
0,DTD,image_encoder.model.visual.transformer.resblocks.5.attn.o,0.6740527153015137,0.6740527153015137
0,DTD,image_encoder.model.visual.transformer.resblocks.5.attn,0.9138833284378052,0.9138833284378052
0,DTD,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,0.9231327176094056,0.9231327176094056
0,DTD,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,0.9206424951553344,0.9206424951553344
0,DTD,image_encoder.model.visual.transformer.resblocks.6.attn.q,0.8165900707244873,0.8165900707244873
0,DTD,image_encoder.model.visual.transformer.resblocks.6.attn.k,0.8165900707244873,0.8165900707244873
0,DTD,image_encoder.model.visual.transformer.resblocks.6.attn.v,0.8165900707244873,0.8165900707244873
0,DTD,image_encoder.model.visual.transformer.resblocks.6.attn.o,0.6828033924102783,0.6828033924102783
0,DTD,image_encoder.model.visual.transformer.resblocks.6.attn,0.8165900707244873,0.8165900707244873
0,DTD,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,0.9021798968315125,0.9021798968315125
0,DTD,image_encoder.model.visual.transformer.resblocks.6.mlp.c_proj,0.9811673760414124,0.9811673760414124
0,DTD,image_encoder.model.visual.transformer.resblocks.7.attn.q,0.8101503849029541,0.8101503849029541
0,DTD,image_encoder.model.visual.transformer.resblocks.7.attn.k,0.8101503849029541,0.8101503849029541
0,DTD,image_encoder.model.visual.transformer.resblocks.7.attn.v,0.8101503849029541,0.8101503849029541
0,DTD,image_encoder.model.visual.transformer.resblocks.7.attn.o,0.6874262690544128,0.6874262690544128
0,DTD,image_encoder.model.visual.transformer.resblocks.7.attn,0.8101503849029541,0.8101503849029541
0,DTD,image_encoder.model.visual.transformer.resblocks.7.mlp.c_fc,0.8820121884346008,0.8820121884346008
0,DTD,image_encoder.model.visual.transformer.resblocks.7.mlp.c_proj,0.9992414712905884,0.9992414712905884
0,DTD,image_encoder.model.visual.transformer.resblocks.8.attn.q,0.7958375215530396,0.7958375215530396
0,DTD,image_encoder.model.visual.transformer.resblocks.8.attn.k,0.7958375215530396,0.7958375215530396
0,DTD,image_encoder.model.visual.transformer.resblocks.8.attn.v,0.7958375215530396,0.7958375215530396
0,DTD,image_encoder.model.visual.transformer.resblocks.8.attn.o,0.6187564730644226,0.6187564730644226
0,DTD,image_encoder.model.visual.transformer.resblocks.8.attn,0.7958375215530396,0.7958375215530396
0,DTD,image_encoder.model.visual.transformer.resblocks.8.mlp.c_fc,0.8286486268043518,0.8286486268043518
0,DTD,image_encoder.model.visual.transformer.resblocks.8.mlp.c_proj,0.890804648399353,0.890804648399353
0,DTD,image_encoder.model.visual.transformer.resblocks.9.attn.q,0.800089418888092,0.800089418888092
0,DTD,image_encoder.model.visual.transformer.resblocks.9.attn.k,0.800089418888092,0.800089418888092
0,DTD,image_encoder.model.visual.transformer.resblocks.9.attn.v,0.800089418888092,0.800089418888092
0,DTD,image_encoder.model.visual.transformer.resblocks.9.attn.o,0.7196959853172302,0.7196959853172302
0,DTD,image_encoder.model.visual.transformer.resblocks.9.attn,0.800089418888092,0.800089418888092
0,DTD,image_encoder.model.visual.transformer.resblocks.9.mlp.c_fc,0.7665504217147827,0.7665504217147827
0,DTD,image_encoder.model.visual.transformer.resblocks.9.mlp.c_proj,0.6051506996154785,0.6051506996154785
0,DTD,image_encoder.model.visual.transformer.resblocks.10.attn.q,0.8483780026435852,0.8483780026435852
0,DTD,image_encoder.model.visual.transformer.resblocks.10.attn.k,0.8483780026435852,0.8483780026435852
0,DTD,image_encoder.model.visual.transformer.resblocks.10.attn.v,0.8483780026435852,0.8483780026435852
0,DTD,image_encoder.model.visual.transformer.resblocks.10.attn.o,0.6219823360443115,0.6219823360443115
0,DTD,image_encoder.model.visual.transformer.resblocks.10.attn,0.8483780026435852,0.8483780026435852
0,DTD,image_encoder.model.visual.transformer.resblocks.10.mlp.c_fc,0.8667500615119934,0.8667500615119934
0,DTD,image_encoder.model.visual.transformer.resblocks.10.mlp.c_proj,0.6048240661621094,0.6048240661621094
0,DTD,image_encoder.model.visual.transformer.resblocks.11.attn.q,0.9057860970497132,0.9057860970497132
0,DTD,image_encoder.model.visual.transformer.resblocks.11.attn.k,0.9057860970497132,0.9057860970497132
0,DTD,image_encoder.model.visual.transformer.resblocks.11.attn.v,0.9057860970497132,0.9057860970497132
0,DTD,image_encoder.model.visual.transformer.resblocks.11.attn.o,0.5761851072311401,0.5761851072311401
0,DTD,image_encoder.model.visual.transformer.resblocks.11.attn,0.9057860970497132,0.9057860970497132
0,DTD,image_encoder.model.visual.transformer.resblocks.11.mlp.c_fc,0.8923629522323608,0.8923629522323608
0,DTD,image_encoder.model.visual.transformer.resblocks.11.mlp.c_proj,0.916386067867279,0.916386067867279
200,DTD,image_encoder.model.visual.transformer.resblocks.0.attn.q,0.7475743889808655,0.7899714708328247
200,DTD,image_encoder.model.visual.transformer.resblocks.0.attn.k,0.7475743889808655,0.7899714708328247
200,DTD,image_encoder.model.visual.transformer.resblocks.0.attn.v,0.7475743889808655,0.7899714708328247
200,DTD,image_encoder.model.visual.transformer.resblocks.0.attn.o,0.6468740105628967,0.6979401707649231
200,DTD,image_encoder.model.visual.transformer.resblocks.0.attn,0.7475743889808655,0.7899714708328247
200,DTD,image_encoder.model.visual.transformer.resblocks.0.mlp.c_fc,0.9628138542175292,0.9724717140197754
200,DTD,image_encoder.model.visual.transformer.resblocks.0.mlp.c_proj,0.9939895868301392,0.9945723414421082
200,DTD,image_encoder.model.visual.transformer.resblocks.1.attn.q,0.8110755085945129,0.8335105180740356
200,DTD,image_encoder.model.visual.transformer.resblocks.1.attn.k,0.8110755085945129,0.8335105180740356
200,DTD,image_encoder.model.visual.transformer.resblocks.1.attn.v,0.8110755085945129,0.8335105180740356
200,DTD,image_encoder.model.visual.transformer.resblocks.1.attn.o,0.5075737833976746,0.5415725708007812
200,DTD,image_encoder.model.visual.transformer.resblocks.1.attn,0.8110755085945129,0.8335105180740356
200,DTD,image_encoder.model.visual.transformer.resblocks.1.mlp.c_fc,0.903810977935791,0.9180545210838318
200,DTD,image_encoder.model.visual.transformer.resblocks.1.mlp.c_proj,0.9706469178199768,0.9729637503623962
200,DTD,image_encoder.model.visual.transformer.resblocks.2.attn.q,0.9333615899086,0.940466284751892
200,DTD,image_encoder.model.visual.transformer.resblocks.2.attn.k,0.9333615899086,0.940466284751892
200,DTD,image_encoder.model.visual.transformer.resblocks.2.attn.v,0.9333615899086,0.940466284751892
200,DTD,image_encoder.model.visual.transformer.resblocks.2.attn.o,0.7712084650993347,0.7767921090126038
200,DTD,image_encoder.model.visual.transformer.resblocks.2.attn,0.9333615899086,0.940466284751892
200,DTD,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,0.9316580891609192,0.9433826804161072
200,DTD,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,0.9496710300445556,0.959819197654724
200,DTD,image_encoder.model.visual.transformer.resblocks.3.attn.q,0.8776211738586426,0.905443549156189
200,DTD,image_encoder.model.visual.transformer.resblocks.3.attn.k,0.8776211738586426,0.905443549156189
200,DTD,image_encoder.model.visual.transformer.resblocks.3.attn.v,0.8776211738586426,0.905443549156189
200,DTD,image_encoder.model.visual.transformer.resblocks.3.attn.o,0.5963723063468933,0.6836104989051819
200,DTD,image_encoder.model.visual.transformer.resblocks.3.attn,0.8776211738586426,0.905443549156189
200,DTD,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,0.8835521936416626,0.9075512886047364
200,DTD,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,0.9194046258926392,0.92710280418396
200,DTD,image_encoder.model.visual.transformer.resblocks.4.attn.q,0.883210301399231,0.9077604413032532
200,DTD,image_encoder.model.visual.transformer.resblocks.4.attn.k,0.883210301399231,0.9077604413032532
200,DTD,image_encoder.model.visual.transformer.resblocks.4.attn.v,0.883210301399231,0.9077604413032532
200,DTD,image_encoder.model.visual.transformer.resblocks.4.attn.o,0.6173499226570129,0.6863202452659607
200,DTD,image_encoder.model.visual.transformer.resblocks.4.attn,0.883210301399231,0.9077604413032532
200,DTD,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,0.8962940573692322,0.9196925759315492
200,DTD,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,0.90905499458313,0.9260361194610596
200,DTD,image_encoder.model.visual.transformer.resblocks.5.attn.q,0.9110141396522522,0.9278013706207277
200,DTD,image_encoder.model.visual.transformer.resblocks.5.attn.k,0.9110141396522522,0.9278013706207277
200,DTD,image_encoder.model.visual.transformer.resblocks.5.attn.v,0.9110141396522522,0.9278013706207277
200,DTD,image_encoder.model.visual.transformer.resblocks.5.attn.o,0.6212605237960815,0.6947557330131531
200,DTD,image_encoder.model.visual.transformer.resblocks.5.attn,0.9110141396522522,0.9278013706207277
200,DTD,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,0.913780689239502,0.9369721412658693
200,DTD,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,0.9205589890480042,0.9366527199745178
200,DTD,image_encoder.model.visual.transformer.resblocks.6.attn.q,0.8105930089950562,0.8484470248222351
200,DTD,image_encoder.model.visual.transformer.resblocks.6.attn.k,0.8105930089950562,0.8484470248222351
200,DTD,image_encoder.model.visual.transformer.resblocks.6.attn.v,0.8105930089950562,0.8484470248222351
200,DTD,image_encoder.model.visual.transformer.resblocks.6.attn.o,0.6546165347099304,0.7249666452407837
200,DTD,image_encoder.model.visual.transformer.resblocks.6.attn,0.8105930089950562,0.8484470248222351
200,DTD,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,0.9155907034873962,0.9320406913757324
200,DTD,image_encoder.model.visual.transformer.resblocks.6.mlp.c_proj,0.978933572769165,0.9862043261528016
200,DTD,image_encoder.model.visual.transformer.resblocks.7.attn.q,0.8395654559135437,0.8639815449714661
200,DTD,image_encoder.model.visual.transformer.resblocks.7.attn.k,0.8395654559135437,0.8639815449714661
200,DTD,image_encoder.model.visual.transformer.resblocks.7.attn.v,0.8395654559135437,0.8639815449714661
200,DTD,image_encoder.model.visual.transformer.resblocks.7.attn.o,0.7667141556739807,0.7890111804008484
200,DTD,image_encoder.model.visual.transformer.resblocks.7.attn,0.8395654559135437,0.8639815449714661
200,DTD,image_encoder.model.visual.transformer.resblocks.7.mlp.c_fc,0.9242839813232422,0.9283522367477416
200,DTD,image_encoder.model.visual.transformer.resblocks.7.mlp.c_proj,0.9919427633285522,0.9978209733963012
200,DTD,image_encoder.model.visual.transformer.resblocks.8.attn.q,0.8628635406494141,0.8703779578208923
200,DTD,image_encoder.model.visual.transformer.resblocks.8.attn.k,0.8628635406494141,0.8703779578208923
200,DTD,image_encoder.model.visual.transformer.resblocks.8.attn.v,0.8628635406494141,0.8703779578208923
200,DTD,image_encoder.model.visual.transformer.resblocks.8.attn.o,0.7413959503173828,0.732848584651947
200,DTD,image_encoder.model.visual.transformer.resblocks.8.attn,0.8628635406494141,0.8703779578208923
200,DTD,image_encoder.model.visual.transformer.resblocks.8.mlp.c_fc,0.8921751976013184,0.8916311860084534
200,DTD,image_encoder.model.visual.transformer.resblocks.8.mlp.c_proj,0.9348618388175964,0.9263582229614258
200,DTD,image_encoder.model.visual.transformer.resblocks.9.attn.q,0.8873726725578308,0.8796418905258179
200,DTD,image_encoder.model.visual.transformer.resblocks.9.attn.k,0.8873726725578308,0.8796418905258179
200,DTD,image_encoder.model.visual.transformer.resblocks.9.attn.v,0.8873726725578308,0.8796418905258179
200,DTD,image_encoder.model.visual.transformer.resblocks.9.attn.o,0.8410202264785767,0.8233364820480347
200,DTD,image_encoder.model.visual.transformer.resblocks.9.attn,0.8873726725578308,0.8796418905258179
200,DTD,image_encoder.model.visual.transformer.resblocks.9.mlp.c_fc,0.884528636932373,0.8671662211418152
200,DTD,image_encoder.model.visual.transformer.resblocks.9.mlp.c_proj,0.7751791477203369,0.742957353591919
200,DTD,image_encoder.model.visual.transformer.resblocks.10.attn.q,0.9275806546211244,0.9110977053642272
200,DTD,image_encoder.model.visual.transformer.resblocks.10.attn.k,0.9275806546211244,0.9110977053642272
200,DTD,image_encoder.model.visual.transformer.resblocks.10.attn.v,0.9275806546211244,0.9110977053642272
200,DTD,image_encoder.model.visual.transformer.resblocks.10.attn.o,0.7909975051879883,0.7641146183013916
200,DTD,image_encoder.model.visual.transformer.resblocks.10.attn,0.9275806546211244,0.9110977053642272
200,DTD,image_encoder.model.visual.transformer.resblocks.10.mlp.c_fc,0.9331269264221193,0.920390486717224
200,DTD,image_encoder.model.visual.transformer.resblocks.10.mlp.c_proj,0.8113704919815063,0.7506192326545715
200,DTD,image_encoder.model.visual.transformer.resblocks.11.attn.q,0.9632108807563782,0.9478076696395874
200,DTD,image_encoder.model.visual.transformer.resblocks.11.attn.k,0.9632108807563782,0.9478076696395874
200,DTD,image_encoder.model.visual.transformer.resblocks.11.attn.v,0.9632108807563782,0.9478076696395874
200,DTD,image_encoder.model.visual.transformer.resblocks.11.attn.o,0.8096989989280701,0.7464411854743958
200,DTD,image_encoder.model.visual.transformer.resblocks.11.attn,0.9632108807563782,0.9478076696395874
200,DTD,image_encoder.model.visual.transformer.resblocks.11.mlp.c_fc,0.9742709398269652,0.9538283348083496
200,DTD,image_encoder.model.visual.transformer.resblocks.11.mlp.c_proj,0.9781423211097716,0.9656025767326356
400,DTD,image_encoder.model.visual.transformer.resblocks.0.attn.q,0.7591896653175354,0.7973634600639343
400,DTD,image_encoder.model.visual.transformer.resblocks.0.attn.k,0.7591896653175354,0.7973634600639343
400,DTD,image_encoder.model.visual.transformer.resblocks.0.attn.v,0.7591896653175354,0.7973634600639343
400,DTD,image_encoder.model.visual.transformer.resblocks.0.attn.o,0.6649132966995239,0.7088466286659241
400,DTD,image_encoder.model.visual.transformer.resblocks.0.attn,0.7591896653175354,0.7973634600639343
400,DTD,image_encoder.model.visual.transformer.resblocks.0.mlp.c_fc,0.971689224243164,0.974622905254364
400,DTD,image_encoder.model.visual.transformer.resblocks.0.mlp.c_proj,0.9947907328605652,0.9954135417938232
400,DTD,image_encoder.model.visual.transformer.resblocks.1.attn.q,0.8163620829582214,0.8423246145248413
400,DTD,image_encoder.model.visual.transformer.resblocks.1.attn.k,0.8163620829582214,0.8423246145248413
400,DTD,image_encoder.model.visual.transformer.resblocks.1.attn.v,0.8163620829582214,0.8423246145248413
400,DTD,image_encoder.model.visual.transformer.resblocks.1.attn.o,0.5178991556167603,0.5617783665657043
400,DTD,image_encoder.model.visual.transformer.resblocks.1.attn,0.8163620829582214,0.8423246145248413
400,DTD,image_encoder.model.visual.transformer.resblocks.1.mlp.c_fc,0.9228480458259584,0.9259480237960817
400,DTD,image_encoder.model.visual.transformer.resblocks.1.mlp.c_proj,0.9789695143699646,0.9772958755493164
400,DTD,image_encoder.model.visual.transformer.resblocks.2.attn.q,0.9478334188461304,0.9483379125595092
400,DTD,image_encoder.model.visual.transformer.resblocks.2.attn.k,0.9478334188461304,0.9483379125595092
400,DTD,image_encoder.model.visual.transformer.resblocks.2.attn.v,0.9478334188461304,0.9483379125595092
400,DTD,image_encoder.model.visual.transformer.resblocks.2.attn.o,0.8052847385406494,0.8082728981971741
400,DTD,image_encoder.model.visual.transformer.resblocks.2.attn,0.9478334188461304,0.9483379125595092
400,DTD,image_encoder.model.visual.transformer.resblocks.2.mlp.c_fc,0.942832052707672,0.949996829032898
400,DTD,image_encoder.model.visual.transformer.resblocks.2.mlp.c_proj,0.9441510438919068,0.9608859419822692
400,DTD,image_encoder.model.visual.transformer.resblocks.3.attn.q,0.8942984342575073,0.914293646812439
400,DTD,image_encoder.model.visual.transformer.resblocks.3.attn.k,0.8942984342575073,0.914293646812439
400,DTD,image_encoder.model.visual.transformer.resblocks.3.attn.v,0.8942984342575073,0.914293646812439
400,DTD,image_encoder.model.visual.transformer.resblocks.3.attn.o,0.625861406326294,0.702382504940033
400,DTD,image_encoder.model.visual.transformer.resblocks.3.attn,0.8942984342575073,0.914293646812439
400,DTD,image_encoder.model.visual.transformer.resblocks.3.mlp.c_fc,0.899342954158783,0.91877681016922
400,DTD,image_encoder.model.visual.transformer.resblocks.3.mlp.c_proj,0.9134056568145752,0.9360079169273376
400,DTD,image_encoder.model.visual.transformer.resblocks.4.attn.q,0.8991784453392029,0.9201558232307434
400,DTD,image_encoder.model.visual.transformer.resblocks.4.attn.k,0.8991784453392029,0.9201558232307434
400,DTD,image_encoder.model.visual.transformer.resblocks.4.attn.v,0.8991784453392029,0.9201558232307434
400,DTD,image_encoder.model.visual.transformer.resblocks.4.attn.o,0.6110820770263672,0.7067962884902954
400,DTD,image_encoder.model.visual.transformer.resblocks.4.attn,0.8991784453392029,0.9201558232307434
400,DTD,image_encoder.model.visual.transformer.resblocks.4.mlp.c_fc,0.9049164652824402,0.9283426403999328
400,DTD,image_encoder.model.visual.transformer.resblocks.4.mlp.c_proj,0.9146604537963868,0.9350692629814148
400,DTD,image_encoder.model.visual.transformer.resblocks.5.attn.q,0.9156516790390016,0.9359768629074096
400,DTD,image_encoder.model.visual.transformer.resblocks.5.attn.k,0.9156516790390016,0.9359768629074096
400,DTD,image_encoder.model.visual.transformer.resblocks.5.attn.v,0.9156516790390016,0.9359768629074096
400,DTD,image_encoder.model.visual.transformer.resblocks.5.attn.o,0.6975605487823486,0.7320125699043274
400,DTD,image_encoder.model.visual.transformer.resblocks.5.attn,0.9156516790390016,0.9359768629074096
400,DTD,image_encoder.model.visual.transformer.resblocks.5.mlp.c_fc,0.9215949773788452,0.9438665509223938
400,DTD,image_encoder.model.visual.transformer.resblocks.5.mlp.c_proj,0.9357389211654664,0.946443736553192
400,DTD,image_encoder.model.visual.transformer.resblocks.6.attn.q,0.8299086093902588,0.8628778457641602
400,DTD,image_encoder.model.visual.transformer.resblocks.6.attn.k,0.8299086093902588,0.8628778457641602
400,DTD,image_encoder.model.visual.transformer.resblocks.6.attn.v,0.8299086093902588,0.8628778457641602
400,DTD,image_encoder.model.visual.transformer.resblocks.6.attn.o,0.6988086700439453,0.7498634457588196
400,DTD,image_encoder.model.visual.transformer.resblocks.6.attn,0.8299086093902588,0.8628778457641602
400,DTD,image_encoder.model.visual.transformer.resblocks.6.mlp.c_fc,0.9067403674125672,0.9366357326507568
400,DTD,image_encoder.model.visual.transformer.resblocks.6.mlp.c_proj,0.9782139658927916,0.9868300557136536
400,DTD,image_encoder.model.visual.transformer.resblocks.7.attn.q,0.8332169055938721,0.8759142160415649
400,DTD,image_encoder.model.visual.transformer.resblocks.7.attn.k,0.8332169055938721,0.8759142160415649
400,DTD,image_encoder.model.visual.transformer.resblocks.7.attn.v,0.8332169055938721,0.8759142160415649
400,DTD,image_encoder.model.visual.transformer.resblocks.7.attn.o,0.7533029317855835,0.8044102787971497
400,DTD,image_encoder.model.visual.transformer.resblocks.7.attn,0.8332169055938721,0.8759142160415649
400,DTD,image_encoder.model.visual.transformer.resblocks.7.mlp.c_fc,0.911246657371521,0.9358893036842346
400,DTD,image_encoder.model.visual.transformer.resblocks.7.mlp.c_proj,0.9947770833969116,0.997188150882721
400,DTD,image_encoder.model.visual.transformer.resblocks.8.attn.q,0.8510227799415588,0.8866559863090515
400,DTD,image_encoder.model.visual.transformer.resblocks.8.attn.k,0.8510227799415588,0.8866559863090515
400,DTD,image_encoder.model.visual.transformer.resblocks.8.attn.v,0.8510227799415588,0.8866559863090515
400,DTD,image_encoder.model.visual.transformer.resblocks.8.attn.o,0.7432674765586853,0.7696071863174438
400,DTD,image_encoder.model.visual.transformer.resblocks.8.attn,0.8510227799415588,0.8866559863090515
400,DTD,image_encoder.model.visual.transformer.resblocks.8.mlp.c_fc,0.8863035440444946,0.9100364446640016
400,DTD,image_encoder.model.visual.transformer.resblocks.8.mlp.c_proj,0.9357702732086182,0.9451279640197754
400,DTD,image_encoder.model.visual.transformer.resblocks.9.attn.q,0.8764756321907043,0.8999485969543457
