model,dataset,layer_name,layer_idx,method,error,ft_method
ViT-L-14,GTSRB,model.visual.transformer.resblocks.10.attn.q.weight,56,Random,0.998826265335083,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.10.attn.q.weight,56,Identity,0.8183667063713074,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.10.attn.k.weight,57,EigenCov,0.6819925308227539,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.10.attn.k.weight,57,Random,1.0006495714187622,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.10.attn.k.weight,57,Identity,0.8183667063713074,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.10.attn.v.weight,58,EigenCov,0.6684606075286865,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.10.attn.v.weight,58,Random,1.000083088874817,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.10.attn.v.weight,58,Identity,0.8183667063713074,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.10.attn.o.weight,59,EigenCov,0.7129009962081909,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.10.attn.o.weight,59,Random,1.0001220703125,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.10.attn.o.weight,59,Identity,0.8914604783058167,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.8.attn.q.weight,60,EigenCov,0.6911192536354065,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.8.attn.q.weight,60,Random,0.9989795684814453,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.8.attn.q.weight,60,Identity,0.8378746509552002,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.8.attn.k.weight,61,EigenCov,0.7037397623062134,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.8.attn.k.weight,61,Random,0.9998607635498047,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.8.attn.k.weight,61,Identity,0.8378746509552002,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.8.attn.v.weight,62,EigenCov,0.6394771933555603,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.8.attn.v.weight,62,Random,1.0004611015319824,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.8.attn.v.weight,62,Identity,0.8378746509552002,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.8.attn.o.weight,63,EigenCov,0.6645147800445557,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.8.attn.o.weight,63,Random,0.9988281726837158,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.8.attn.o.weight,63,Identity,0.9099524021148682,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.0.attn.q.weight,64,EigenCov,0.9085943698883057,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.0.attn.q.weight,64,Random,1.0003061294555664,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.0.attn.q.weight,64,Identity,0.9420212507247925,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.0.attn.k.weight,65,EigenCov,0.8656635284423828,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.0.attn.k.weight,65,Random,0.9989868402481079,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.0.attn.k.weight,65,Identity,0.9420212507247925,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.0.attn.v.weight,66,EigenCov,0.8937219977378845,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.0.attn.v.weight,66,Random,0.999083936214447,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.0.attn.v.weight,66,Identity,0.9420212507247925,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.0.attn.o.weight,67,EigenCov,0.7653028964996338,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.0.attn.o.weight,67,Random,1.0000916719436646,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.0.attn.o.weight,67,Identity,0.9593359231948853,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.4.attn.q.weight,68,EigenCov,0.7557356357574463,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.4.attn.q.weight,68,Random,1.0012946128845215,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.4.attn.q.weight,68,Identity,0.8628512024879456,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.4.attn.k.weight,69,EigenCov,0.7696277499198914,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.4.attn.k.weight,69,Random,0.9984590411186218,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.4.attn.k.weight,69,Identity,0.8628512024879456,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.4.attn.v.weight,70,EigenCov,0.7308973073959351,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.4.attn.v.weight,70,Random,1.0006804466247559,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.4.attn.v.weight,70,Identity,0.8628512024879456,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.4.attn.o.weight,71,EigenCov,0.6861523389816284,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.4.attn.o.weight,71,Random,0.9996247887611389,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.4.attn.o.weight,71,Identity,0.9401001334190369,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.11.attn.q.weight,72,EigenCov,0.7760085463523865,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.11.attn.q.weight,72,Random,0.9995779991149902,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.11.attn.q.weight,72,Identity,0.8281883001327515,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.11.attn.k.weight,73,EigenCov,0.7104966640472412,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.11.attn.k.weight,73,Random,0.9986829161643982,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.11.attn.k.weight,73,Identity,0.8281883001327515,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.11.attn.v.weight,74,EigenCov,0.6674352884292603,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.11.attn.v.weight,74,Random,0.9994728565216064,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.11.attn.v.weight,74,Identity,0.8281883001327515,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.11.attn.o.weight,75,EigenCov,0.7356317043304443,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.11.attn.o.weight,75,Random,1.0000293254852295,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.11.attn.o.weight,75,Identity,0.9051254987716675,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.15.attn.q.weight,76,EigenCov,0.7318401336669922,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.15.attn.q.weight,76,Random,0.9994707107543945,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.15.attn.q.weight,76,Identity,0.8836422562599182,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.15.attn.k.weight,77,EigenCov,0.6501725912094116,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.15.attn.k.weight,77,Random,0.9992786645889282,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.15.attn.k.weight,77,Identity,0.8836422562599182,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.15.attn.v.weight,78,EigenCov,0.6836572885513306,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.15.attn.v.weight,78,Random,0.9993831515312195,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.15.attn.v.weight,78,Identity,0.8836422562599182,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.15.attn.o.weight,79,EigenCov,0.6590083837509155,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.15.attn.o.weight,79,Random,0.9987632036209106,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.15.attn.o.weight,79,Identity,0.921852171421051,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.20.attn.q.weight,80,EigenCov,0.8234792947769165,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.20.attn.q.weight,80,Random,0.9983704090118408,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.20.attn.q.weight,80,Identity,0.9109548926353455,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.20.attn.k.weight,81,EigenCov,0.7884835600852966,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.20.attn.k.weight,81,Random,0.998296856880188,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.20.attn.k.weight,81,Identity,0.9109548926353455,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.20.attn.v.weight,82,EigenCov,0.7863521575927734,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.20.attn.v.weight,82,Random,0.9997944831848145,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.20.attn.v.weight,82,Identity,0.9109548926353455,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.20.attn.o.weight,83,EigenCov,0.6344438195228577,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.20.attn.o.weight,83,Random,1.0002009868621826,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.20.attn.o.weight,83,Identity,0.9179052710533142,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.19.attn.q.weight,84,EigenCov,0.802676260471344,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.19.attn.q.weight,84,Random,1.0009268522262573,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.19.attn.q.weight,84,Identity,0.9011362195014954,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.19.attn.k.weight,85,EigenCov,0.6673316955566406,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.19.attn.k.weight,85,Random,1.000937819480896,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.19.attn.k.weight,85,Identity,0.9011362195014954,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.19.attn.v.weight,86,EigenCov,0.6613500118255615,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.19.attn.v.weight,86,Random,0.9981850981712341,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.19.attn.v.weight,86,Identity,0.9011362195014954,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.19.attn.o.weight,87,EigenCov,0.7048228979110718,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.19.attn.o.weight,87,Random,1.0000039339065552,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.19.attn.o.weight,87,Identity,0.9256490468978882,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.3.attn.q.weight,88,EigenCov,0.8957516551017761,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.3.attn.q.weight,88,Random,0.9991208910942078,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.3.attn.q.weight,88,Identity,0.8847610354423523,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.3.attn.k.weight,89,EigenCov,0.8966537714004517,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.3.attn.k.weight,89,Random,1.0003806352615356,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.3.attn.k.weight,89,Identity,0.8847610354423523,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.3.attn.v.weight,90,EigenCov,0.8876487016677856,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.3.attn.v.weight,90,Random,0.9994250535964966,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.3.attn.v.weight,90,Identity,0.8847610354423523,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.3.attn.o.weight,91,EigenCov,0.8223464488983154,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.3.attn.o.weight,91,Random,1.0003314018249512,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.3.attn.o.weight,91,Identity,0.9136075973510742,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.1.attn.q.weight,92,EigenCov,0.9088689684867859,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.1.attn.q.weight,92,Random,0.9993241429328918,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.1.attn.q.weight,92,Identity,0.9124666452407837,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.1.attn.k.weight,93,EigenCov,0.8739916086196899,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.1.attn.k.weight,93,Random,0.9990106821060181,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.1.attn.k.weight,93,Identity,0.9124666452407837,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.1.attn.v.weight,94,EigenCov,0.8774877190589905,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.1.attn.v.weight,94,Random,1.0003899335861206,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.1.attn.v.weight,94,Identity,0.9124666452407837,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.1.attn.o.weight,95,EigenCov,0.7967973351478577,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.1.attn.o.weight,95,Random,1.0003567934036255,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.1.attn.o.weight,95,Identity,0.9518353343009949,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.13.attn.q.weight,96,EigenCov,0.8224411606788635,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.13.attn.q.weight,96,Random,1.0002045631408691,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.13.attn.q.weight,96,Identity,0.8617161512374878,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.13.attn.k.weight,97,EigenCov,0.7611603736877441,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.13.attn.k.weight,97,Random,0.9977616667747498,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.13.attn.k.weight,97,Identity,0.8617161512374878,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.13.attn.v.weight,98,EigenCov,0.7419276833534241,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.13.attn.v.weight,98,Random,0.9989166855812073,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.13.attn.v.weight,98,Identity,0.8617161512374878,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.13.attn.o.weight,99,EigenCov,0.6865036487579346,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.13.attn.o.weight,99,Random,0.9998554587364197,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.13.attn.o.weight,99,Identity,0.8966504335403442,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.22.attn.q.weight,100,EigenCov,0.9464931488037109,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.22.attn.q.weight,100,Random,1.0008617639541626,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.22.attn.q.weight,100,Identity,0.9385437965393066,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.22.attn.k.weight,101,EigenCov,0.9109600782394409,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.22.attn.k.weight,101,Random,1.002280592918396,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.22.attn.k.weight,101,Identity,0.9385437965393066,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.22.attn.v.weight,102,EigenCov,0.8599984645843506,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.22.attn.v.weight,102,Random,1.0009394884109497,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.22.attn.v.weight,102,Identity,0.9385437965393066,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.22.attn.o.weight,103,EigenCov,0.7403644323348999,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.22.attn.o.weight,103,Random,0.9993093013763428,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.22.attn.o.weight,103,Identity,0.877147912979126,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.5.attn.q.weight,104,EigenCov,0.6542253494262695,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.5.attn.q.weight,104,Random,1.0025514364242554,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.5.attn.q.weight,104,Identity,0.8715826272964478,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.5.attn.k.weight,105,EigenCov,0.6993632316589355,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.5.attn.k.weight,105,Random,0.9987027049064636,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.5.attn.k.weight,105,Identity,0.8715826272964478,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.5.attn.v.weight,106,EigenCov,0.5978571176528931,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.5.attn.v.weight,106,Random,1.001079797744751,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.5.attn.v.weight,106,Identity,0.8715826272964478,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.5.attn.o.weight,107,EigenCov,0.6644719839096069,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.5.attn.o.weight,107,Random,1.0002776384353638,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.5.attn.o.weight,107,Identity,0.948013424873352,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.14.attn.q.weight,108,EigenCov,0.7786267399787903,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.14.attn.q.weight,108,Random,1.000463843345642,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.14.attn.q.weight,108,Identity,0.8674523830413818,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.14.attn.k.weight,109,EigenCov,0.7104536890983582,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.14.attn.k.weight,109,Random,1.0002284049987793,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.14.attn.k.weight,109,Identity,0.8674523830413818,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.14.attn.v.weight,110,EigenCov,0.7059838771820068,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.14.attn.v.weight,110,Random,1.0008177757263184,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.14.attn.v.weight,110,Identity,0.8674523830413818,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.14.attn.o.weight,111,EigenCov,0.6579026579856873,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.14.attn.o.weight,111,Random,0.9985202550888062,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.14.attn.o.weight,111,Identity,0.9033439755439758,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.21.attn.q.weight,112,EigenCov,0.9019896984100342,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.21.attn.q.weight,112,Random,1.0006463527679443,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.21.attn.q.weight,112,Identity,0.937433123588562,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.21.attn.k.weight,113,EigenCov,0.8345122337341309,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.21.attn.k.weight,113,Random,1.000989556312561,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.21.attn.k.weight,113,Identity,0.937433123588562,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.21.attn.v.weight,114,EigenCov,0.8483433723449707,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.21.attn.v.weight,114,Random,1.0017553567886353,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.21.attn.v.weight,114,Identity,0.937433123588562,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.21.attn.o.weight,115,EigenCov,0.7079033851623535,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.21.attn.o.weight,115,Random,0.99797523021698,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.21.attn.o.weight,115,Identity,0.9035115242004395,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.12.attn.q.weight,116,EigenCov,0.7933880090713501,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.12.attn.q.weight,116,Random,1.0002120733261108,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.12.attn.q.weight,116,Identity,0.8453361392021179,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.12.attn.k.weight,117,EigenCov,0.7075162529945374,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.12.attn.k.weight,117,Random,0.9996748566627502,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.12.attn.k.weight,117,Identity,0.8453361392021179,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.12.attn.v.weight,118,EigenCov,0.7124353647232056,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.12.attn.v.weight,118,Random,0.9995059370994568,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.12.attn.v.weight,118,Identity,0.8453361392021179,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.12.attn.o.weight,119,EigenCov,0.7455706596374512,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.12.attn.o.weight,119,Random,0.9996067881584167,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.12.attn.o.weight,119,Identity,0.9031449556350708,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.6.attn.q.weight,120,EigenCov,0.6913101673126221,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.6.attn.q.weight,120,Random,1.0009369850158691,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.6.attn.q.weight,120,Identity,0.8657487630844116,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.6.attn.k.weight,121,EigenCov,0.7783669829368591,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.6.attn.k.weight,121,Random,1.0003395080566406,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.6.attn.k.weight,121,Identity,0.8657487630844116,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.6.attn.v.weight,122,EigenCov,0.7019512057304382,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.6.attn.v.weight,122,Random,0.9986065030097961,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.6.attn.v.weight,122,Identity,0.8657487630844116,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.6.attn.o.weight,123,EigenCov,0.6729168891906738,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.6.attn.o.weight,123,Random,0.998749315738678,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.6.attn.o.weight,123,Identity,0.8847772479057312,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.23.attn.q.weight,124,EigenCov,0.9738230109214783,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.23.attn.q.weight,124,Random,0.9994810819625854,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.23.attn.q.weight,124,Identity,0.9415271878242493,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.23.attn.k.weight,125,EigenCov,0.9357262253761292,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.23.attn.k.weight,125,Random,1.0005804300308228,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.23.attn.k.weight,125,Identity,0.9415271878242493,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.23.attn.v.weight,126,EigenCov,0.9575667977333069,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.23.attn.v.weight,126,Random,1.0009828805923462,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.23.attn.v.weight,126,Identity,0.9415271878242493,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.23.attn.o.weight,127,EigenCov,0.9209771156311035,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.23.attn.o.weight,127,Random,0.9995438456535339,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.23.attn.o.weight,127,Identity,0.939276933670044,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.17.attn.q.weight,128,EigenCov,0.7310339212417603,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.17.attn.q.weight,128,Random,1.0002124309539795,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.17.attn.q.weight,128,Identity,0.9030925035476685,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.17.attn.k.weight,129,EigenCov,0.6153481006622314,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.17.attn.k.weight,129,Random,0.9994120597839355,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.17.attn.k.weight,129,Identity,0.9030925035476685,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.17.attn.v.weight,130,EigenCov,0.6307271122932434,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.17.attn.v.weight,130,Random,0.9996097683906555,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.17.attn.v.weight,130,Identity,0.9030925035476685,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.17.attn.o.weight,131,EigenCov,0.6381703615188599,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.17.attn.o.weight,131,Random,0.9987160563468933,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.17.attn.o.weight,131,Identity,0.9313790798187256,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.18.attn.q.weight,132,EigenCov,0.722052812576294,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.18.attn.q.weight,132,Random,1.0021191835403442,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.18.attn.q.weight,132,Identity,0.9025545120239258,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.18.attn.k.weight,133,EigenCov,0.6143019199371338,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.18.attn.k.weight,133,Random,1.0015188455581665,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.18.attn.k.weight,133,Identity,0.9025545120239258,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.18.attn.v.weight,134,EigenCov,0.616454005241394,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.18.attn.v.weight,134,Random,1.0010801553726196,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.18.attn.v.weight,134,Identity,0.9025545120239258,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.18.attn.o.weight,135,EigenCov,0.5395317077636719,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.18.attn.o.weight,135,Random,0.9995831847190857,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.18.attn.o.weight,135,Identity,0.9273585081100464,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.16.attn.q.weight,136,EigenCov,0.6763683557510376,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.16.attn.q.weight,136,Random,0.9999784827232361,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.16.attn.q.weight,136,Identity,0.8945388793945312,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.16.attn.k.weight,137,EigenCov,0.6878688931465149,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.16.attn.k.weight,137,Random,1.00039803981781,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.16.attn.k.weight,137,Identity,0.8945388793945312,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.16.attn.v.weight,138,EigenCov,0.6862161159515381,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.16.attn.v.weight,138,Random,0.9989840388298035,standard
ViT-L-14,GTSRB,model.visual.transformer.resblocks.16.attn.v.weight,138,Identity,0.8945388793945312,standard
